id,symbol,price_usd,vol_24h_btc,vol_24h_usd,mkt_cap_btc,mkt_cap_usd,collected_at,updated_at
10365,near,7.994668317313800000000000000000,3845.994661109250000000000000000000,239554120.710983870000000000000000000000,66962.312092919200000000000000000000,4170858050.428810600000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
10643,ceth,78.057781676226300000000000000000,80.026896376642400000000000000000,4984607.230111551000000000000000000000,98499.813519594800000000000000000000,6135223341.957765000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
10775,comp,318.842797221557000000000000000000,2349.766134410310000000000000000000,146359059.178402630000000000000000000000,31210.715111299300000000000000000000,1944010866.903265000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
11090,celo,5.872707859830380000000000000000,1342.467297870300000000000000000000,83617789.794803600000000000000000000000,30887.373578572600000000000000000000,1923871006.246425900000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
11849,yfi,36323.020733711600000000000000000000,3532.657645318540000000000000000000,220037407.892069500000000000000000000000,20846.491234808600000000000000000000,1298458088.920875500000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
11939,shib,0.000025958094347956500000000000,59974.103716638100000000000000000000,3735585965.978666300000000000000000000000,208112.700755871000000000000000000000,12962642809.280960000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12124,crv,2.956338099743530000000000000000,3417.529649929530000000000000000000,212866470.817321150000000000000000000000,18623.460355626800000000000000000000,1159992944.140313400000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12171,dot,43.132492889186500000000000000000,48604.389678756400000000000000000000,3027404574.927403000000000000000000000000,720435.036816390000000000000000000000,44873484490.006990000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12271,sushi,11.292628423390000000000000000000,5467.497187281480000000000000000000,340552079.916625560000000000000000000000,34974.824047943100000000000000000000,2178464600.210839000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12335,egld,238.731021837587000000000000000000,1465.614500975680000000000000000000,91288216.448338750000000000000000000000,76511.416234104900000000000000000000,4765639751.311254000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12407,hbtc,62272.238258461300000000000000000000,58.438377265431000000000000000000,3639930.711073707300000000000000000000,39839.709610011000000000000000000000,2481482021.156664000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12409,amp,0.047524116214981700000000000000,423.971094535398000000000000000000,26407738.883602064000000000000000000000,36358.562157557800000000000000000000,2264653010.583573000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12504,uni,26.125328808607400000000000000000,7881.642782466970000000000000000000,490921119.991204860000000000000000000000,218019.640168337000000000000000000000,13579712870.216980000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12559,AVAX,56.198509809065600000000000000000,8629.046497808910000000000000000000,537474393.102931400000000000000000000000,198687.619761234000000000000000000000,12375586094.634125000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12632,cake,19.898025691185500000000000000000,3748.780544749150000000000000000000,233498979.137120540000000000000000000000,74288.679538202900000000000000000000,4627192930.221474000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12645,aave,303.563681134643000000000000000000,3770.751870255270000000000000000000,234867499.383832340000000000000000000000,64347.613008119600000000000000000000,4007997205.478410200000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12681,ust,1.001575703046360000000000000000,753.309410837317000000000000000000,46921119.095988440000000000000000000000,43832.285078194800000000000000000000,2730166169.193718400000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
12817,fil,68.293739555990400000000000000000,15543.986734766100000000000000000000,968182850.653290700000000000000000000000,124402.085612774000000000000000000000,7748589080.200515000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
13029,axs,127.451053834296000000000000000000,18912.306042049300000000000000000000,1177984174.115693800000000000000000000000,124975.758320655000000000000000000000,7784321230.975963000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
13120,bcha,193.097941399469000000000000000000,0.424598212456045000000000000000,26446.799957602456000000000000000000,58027.170853690300000000000000000000,3614318041.510913000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
13397,grt,0.770018778119659000000000000000,5361.461152205230000000000000000000,333947450.585433540000000000000000000000,61297.023967007900000000000000000000,3817986235.680728000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
13442,steth,3861.029224718260000000000000000000,269.580235534683000000000000000000,16791249.592100378000000000000000000000,86106.561278536200000000000000000000,5363289185.788148000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
13446,flow,17.281135593124700000000000000000,716.700436363016000000000000000000,44640868.741248555000000000000000000000,18975.893675031600000000000000000000,1181944834.711820100000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
14483,ohm,982.659329420861000000000000000000,8042.968655453290000000000000000000,500969568.066799300000000000000000000000,42888.946287630100000000000000000000,2671408756.763740000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
14495,icp,42.876603185439700000000000000000,6640.439437651570000000000000000000,413610722.528243060000000000000000000000,119555.232649691000000000000000000000,7446694849.423840000000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
15628,mina,4.311575608933210000000000000000,615.416311035080000000000000000000,38332219.946110360000000000000000000000,18361.285304828000000000000000000000,1143662938.692944800000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
16646,xec,0.000214962824733485000000000000,4070.892631518010000000000000000000,253562261.724735800000000000000000000000,65102.855904279500000000000000000000,4055038754.896635500000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
16786,mim,1.011048191643450000000000000000,1285.114996768030000000000000000000,80045507.128830450000000000000000000000,27187.834015812300000000000000000000,1693439082.886206200000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
17500,dydx,22.614718897024000000000000000000,5926.759947947050000000000000000000,369158018.432101400000000000000000000000,20502.763053978700000000000000000000,1277048412.262992600000000000000000000000,"2021-10-15 17:19:49","2021-10-15 17:19:49"
1,btc,62302.094329999200000000000000000000,837139.349494431000000000000000000000,52155534719.556210000000000000000000000000,18844762.000000000000000000000000000000,1174068139750.384300000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2,ltc,191.374779842970000000000000000000,50065.468529241800000000000000000000,3119183542.984429000000000000000000000000,212102.416087670000000000000000000000,13214424734.714756000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
5,doge,0.238782822995371000000000000000,26835.341097981700000000000000000000,1671897952.464160200000000000000000000000,504088.808470380000000000000000000000,31405788496.018517000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
19,dash,194.772641408242000000000000000000,6475.868573771930000000000000000000,403460174.751816150000000000000000000000,32396.885323594500000000000000000000,2018393805.428751200000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
44,xrp,1.152506188109740000000000000000,97488.819265506100000000000000000000,6073757613.999804500000000000000000000000,867424.529178758000000000000000000000,54042364841.050125000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
69,xmr,279.116677367509000000000000000000,4237.443134222070000000000000000000,264001581.866310830000000000000000000000,80277.531981300700000000000000000000,5001458370.078524000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
100,xlm,0.366498027702880000000000000000,12456.169930909800000000000000000000,776045474.026042000000000000000000000000,142089.283113647000000000000000000000,8852459919.828398000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
242,xem,0.176111878642499000000000000000,1117.194503844410000000000000000000,69603557.363471090000000000000000000000,25422.659338764300000000000000000000,1583884920.243128500000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
279,eth,3878.728784584570000000000000000000,365425.812544239000000000000000000000,22766793443.747784000000000000000000000000,7356749.073525940000000000000000000000,458340874740.947300000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
325,usdt,1.000872538891690000000000000000,1299430.509444700000000000000000000000,80957242174.702620000000000000000000000000,1117733.557072800000000000000000000000,69637141508.555130000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
329,dcr,121.933880588605000000000000000000,170.614154969254000000000000000000,10629619.176927565000000000000000000000,26284.694293892300000000000000000000,1637591503.333269600000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
425,waves,30.752515461208200000000000000000,2932.544371651370000000000000000000,182703656.069531900000000000000000000000,49393.257321148800000000000000000000,3077303376.888136000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
453,etc,55.293783098744800000000000000000,56447.066547268900000000000000000000,3516770464.679689400000000000000000000000,115767.034492147000000000000000000000,7212528703.234013000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
480,neo,45.053173023101900000000000000000,4084.315330321420000000000000000000,254461398.983146940000000000000000000000,51013.465426738800000000000000000000,3178245735.116833700000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
486,zec,126.383117163091000000000000000000,3471.960030522210000000000000000000,216310381.331581650000000000000000000000,23745.149713720300000000000000000000,1479372557.344155600000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
684,qtum,12.853558176846100000000000000000,4227.591809792840000000000000000000,263387823.722445550000000000000000000000,21474.327318328000000000000000000000,1337895566.259750000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
692,miota,1.313315341049160000000000000000,1071.261070937310000000000000000000,66741808.293592250000000000000000000000,58640.588529988400000000000000000000,3653431478.162006400000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
738,eos,4.721134198097330000000000000000,21915.948561736800000000000000000000,1365409494.624736500000000000000000000000,73604.246313417600000000000000000000,4585698696.907040000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
776,omg,14.253597122858300000000000000000,12678.266324581800000000000000000000,789882544.494947600000000000000000000000,32110.591327176300000000000000000000,2000557089.857792000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
780,bch,632.114064535214000000000000000000,140136.366664416000000000000000000000,8730789134.989801000000000000000000000000,191531.976936458000000000000000000000,11932843294.306437000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
825,bnb,475.448975493800000000000000000000,44313.533828337500000000000000000000,2760825964.668693500000000000000000000000,1283463.221102970000000000000000000000,79962446670.241850000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
877,link,27.264498624417700000000000000000,19840.414782390700000000000000000000,1236099393.318816000000000000000000000000,201073.978365459000000000000000000000,12527329967.433046000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
975,ada,2.231454699383120000000000000000,43338.079835464300000000000000000000,2700053137.990133000000000000000000000000,1150032.320971660000000000000000000000,71649422143.724290000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
976,xtz,6.914521500162690000000000000000,5274.351394380780000000000000000000,328603138.102274200000000000000000000000,95857.483072384200000000000000000000,5972121952.611982000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1043,btg,73.829181841087300000000000000000,566.284032378091000000000000000000,35280681.202792145000000000000000000000,20565.004722599600000000000000000000,1281242864.124279300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1060,icx,2.033058585642300000000000000000,727.929388698256000000000000000000,45351525.440257400000000000000000000000,21932.773103574400000000000000000000,1366457698.817361600000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1094,trx,0.100342438131986000000000000000,24893.068883342400000000000000000000,1550890325.733166000000000000000000000000,115367.139655050000000000000000000000,7187614417.371117000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1102,enj,1.620047156023360000000000000000,1697.169832084590000000000000000000,105737234.972563030000000000000000000000,24354.928616312300000000000000000000,1517363060.053885700000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1167,vet,0.122864316333719000000000000000,11053.840499520900000000000000000000,688677413.509916500000000000000000000000,132043.150715510000000000000000000000,8226564831.508006000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1364,mkr,2595.141429381610000000000000000000,1294.708641028770000000000000000000,80663059.883239500000000000000000000000,37375.652750267600000000000000000000,2328581443.292466000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1481,atom,33.412742008928400000000000000000,9088.569800882880000000000000000000,566236933.059387200000000000000000000000,150782.690166365000000000000000000000,9394077386.075914000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1899,tel,0.022128739572843800000000000000,409.761686202246000000000000000000,25529011.226591860000000000000000000000,20371.742906501000000000000000000000,1269202248.227317300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2069,stx,2.019979376868730000000000000000,1043.482235252300000000000000000000,65011128.652367204000000000000000000000,34096.612694171400000000000000000000,2124290380.405715000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2523,iost,0.053051386726011900000000000000,3258.594233873960000000000000000000,203017245.342006920000000000000000000000,19393.773907079000000000000000000000,1208272731.373513000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2538,theta,6.288655762132110000000000000000,4701.326323158180000000000000000000,292902476.061509200000000000000000000000,101368.081970909000000000000000000000,6315443805.002664000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2687,zil,0.098220313409275000000000000000,1869.717952118310000000000000000000,116487344.223367870000000000000000000000,19919.756942400900000000000000000000,1241042576.056117300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2822,ht,7.594404085032800000000000000000,1072.935958461710000000000000000000,66846157.294129560000000000000000000000,19618.241294694300000000000000000000,1222257519.730729800000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
2912,xdc,0.117892295631519000000000000000,151.439760427894000000000000000000,9435014.239491131000000000000000000000,23324.066242094200000000000000000000,1453138175.174102800000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3263,cel,5.863124760876010000000000000000,173.592871582851000000000000000000,10815199.460370220000000000000000000000,39653.267874420200000000000000000000,2470481635.604854000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3348,hot,0.009328045650034110000000000000,2988.023924283380000000000000000000,186160148.390997530000000000000000000000,26545.495711553900000000000000000000,1653839977.857820300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3370,qnt,285.098872977995000000000000000000,876.865675480218000000000000000000,54630568.028507010000000000000000000000,61332.171805832800000000000000000000,3821122753.310712300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3406,snx,9.895221992750850000000000000000,1826.670308845070000000000000000000,113805385.891474320000000000000000000000,27936.225591383700000000000000000000,1740485362.018525000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3412,rvn,0.110210142888551000000000000000,1051.319803483770000000000000000000,65499425.567642060000000000000000000000,17431.536165189400000000000000000000,1086021210.480422700000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3449,tusd,1.003488632123570000000000000000,1654.290524769910000000000000000000,103065764.323438810000000000000000000000,20722.267620679900000000000000000000,1291040672.035087300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
3688,hbar,0.371866580099579000000000000000,2614.799329074660000000000000000000,162907474.454028070000000000000000000000,88564.830426511800000000000000000000,5517774419.552921000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4001,ftm,1.956314326710900000000000000000,7543.448259644400000000000000000000,469972625.045833700000000000000000000000,79799.077500268900000000000000000000,4971649653.868670000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4128,sol,162.014532865728000000000000000000,58526.574471405400000000000000000000,3646328163.529222500000000000000000000000,779551.473713166000000000000000000000,48567689450.367550000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4284,hnt,21.213981400840100000000000000000,522.462984573853000000000000000000,32550538.148853105000000000000000000000,33678.102220741100000000000000000000,2098216301.411967500000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4343,ar,52.986223210227300000000000000000,819.829485259407000000000000000000,51077093.925146260000000000000000000000,42632.288640532600000000000000000000,2656080868.386215000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4344,one,0.220814861583530000000000000000,2786.511790314020000000000000000000,173605520.411799000000000000000000000000,38055.790209940700000000000000000000,2370955431.462385700000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4380,algo,1.762314170466530000000000000000,4842.761159353540000000000000000000,301714162.567700560000000000000000000000,174441.739815533000000000000000000000,10868085729.076513000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4428,omi,0.007064810531957100000000000000,162.721110670409000000000000000000,10137865.986470060000000000000000000000,24458.430692888000000000000000000000,1523811456.192056000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4463,okb,16.454892502019500000000000000000,4176.793104835940000000000000000000,260222958.014378940000000000000000000000,70522.828730539800000000000000000000,4393719927.988468000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
4713,matic,1.510669139373290000000000000000,62321.133595230700000000000000000000,3882737144.002545000000000000000000000000,163596.421814304000000000000000000000,10192399703.925106000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
6319,usdc,1.002864321276610000000000000000,56261.381552060500000000000000000000,3505201900.592550000000000000000000000000,526068.387804634000000000000000000000,32775162321.034912000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
6595,rune,8.103502757330940000000000000000,1097.779299053200000000000000000000,68393949.443132860000000000000000000000,34195.569457086200000000000000000000,2130455593.983424200000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
6799,bsv,173.646517025783000000000000000000,5545.689523482800000000000000000000,345508071.816913700000000000000000000000,52701.634868511300000000000000000000,3283422226.923166000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
7310,cro,0.191146884901520000000000000000,1000.001405074400000000000000000000,62302181.869077010000000000000000000000,77553.117762088300000000000000000000,4831721658.399161000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
7595,btt,0.003727979416902840000000000000,6205.807031516270000000000000000000,386634775.071299000000000000000000000000,39437.635333748700000000000000000000,2457047276.715321000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
7598,wbtc,61749.024988801600000000000000000000,12037.506437725200000000000000000000,749961861.581128000000000000000000000000,213486.448909649000000000000000000000,13300652878.145508000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
8029,tfuel,0.294081019912844000000000000000,777.353076601239000000000000000000,48430724.706125480000000000000000000000,25757.045024649900000000000000000000,1604717848.787774600000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
8284,luna,37.200438610132300000000000000000,13555.801630335300000000000000000000,844554831.891906700000000000000000000000,240062.272938885000000000000000000000,14956382373.712427000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
8418,leo,2.972542839333550000000000000000,20.232677967815200000000000000000,1260538.211299319000000000000000000000,44849.116018503100000000000000000000,2794193856.801858000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
8834,chz,0.326238867539216000000000000000,4445.063828041790000000000000000000,276936785.917526900000000000000000000000,28041.667724271700000000000000000000,1747054627.728069500000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9026,ftt,57.382900990384000000000000000000,4852.223437291890000000000000000000,302303682.300392270000000000000000000000,110914.811611056000000000000000000000,6910225055.586101000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9281,cdai,0.021727413047555900000000000000,610.055369891638000000000000000000,38007727.201511380000000000000000000000,66687.999788589200000000000000000000,4154802053.507650400000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9442,cusdc,0.022274155709054700000000000000,519.062261016433000000000000000000,32338665.948988475000000000000000000000,61355.444937797600000000000000000000,3822572718.173738000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9568,ksm,354.436946561637000000000000000000,2935.637017366120000000000000000000,182896334.374581500000000000000000000000,51224.231905081100000000000000000000,3191376928.132117300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9576,busd,1.001185607612580000000000000000,123676.207722855000000000000000000000,7705286759.925888000000000000000000000000,211392.717944164000000000000000000000,13170209054.032220000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9672,klay,1.642153589081070000000000000000,1101.079711290210000000000000000000,68599572.037650960000000000000000000000,65991.434212850600000000000000000000,4111404559.300954300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
9956,dai,1.001517362043910000000000000000,19854.676372190000000000000000000000,1236987920.231787700000000000000000000000,111652.781904912000000000000000000000,6956202150.446655000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
10365,near,7.993872257985040000000000000000,3846.045820091830000000000000000000,239616709.480860320000000000000000000000,66962.312092919200000000000000000000,4171892284.567898000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
10643,ceth,77.966843520673600000000000000000,80.228660024496300000000000000000,4998413.544815605000000000000000000000,98499.813519594800000000000000000000,6136744673.385125000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
10775,comp,318.978228855920000000000000000000,2383.823195083130000000000000000000,148517177.566109240000000000000000000000,31210.715111299300000000000000000000,1944492916.970900500000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
11090,celo,5.867458527465650000000000000000,1345.264509771720000000000000000000,83812796.386597830000000000000000000000,30887.373578572600000000000000000000,1924348062.298155000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
11849,yfi,36337.745256629000000000000000000000,3533.095965096780000000000000000000,220119278.094399150000000000000000000000,20846.491234808600000000000000000000,1298780063.360546800000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
11939,shib,0.000025986786636080800000000000,60087.494802779800000000000000000000,3743576769.256124000000000000000000000000,208112.700755871000000000000000000000,12965857113.763170000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12124,crv,2.959129746570060000000000000000,3422.517334676830000000000000000000,213229997.831093300000000000000000000000,18623.460355626800000000000000000000,1160280583.827261400000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12171,dot,43.062222239216000000000000000000,48844.999227641500000000000000000000,3043145749.429259000000000000000000000000,720435.036816390000000000000000000000,44884611622.371180000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12271,sushi,11.295709132330000000000000000000,5469.490340245790000000000000000000,340760703.115012650000000000000000000000,34974.824047943100000000000000000000,2179004787.010075000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12335,egld,238.751539266686000000000000000000,1466.469746425980000000000000000000,91364136.473921420000000000000000000000,76511.416234104900000000000000000000,4766821471.539035000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12407,hbtc,62272.238258461300000000000000000000,58.438377265431000000000000000000,3640833.292882963000000000000000000000,39839.709610011000000000000000000000,2482097346.202681000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12409,amp,0.047673321826830200000000000000,425.865720256106000000000000000000,26532326.275308967000000000000000000000,36358.562157557800000000000000000000,2265214569.243305000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12504,uni,26.115289046763300000000000000000,7879.343557867940000000000000000000,490899605.600759900000000000000000000000,218019.640168337000000000000000000000,13583080187.560215000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12559,AVAX,56.204636206517700000000000000000,8568.093761702360000000000000000000,533810185.769858060000000000000000000000,198687.619761234000000000000000000000,12378654828.567413000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12632,cake,19.905698868081700000000000000000,3746.434587337870000000000000000000,233410721.061495600000000000000000000000,74288.679538202900000000000000000000,4628340320.240198000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12645,aave,303.691702418511000000000000000000,3777.719302759430000000000000000000,235359824.352776800000000000000000000000,64347.613008119600000000000000000000,4008991055.542151000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12681,ust,1.001435550870610000000000000000,751.719403181493000000000000000000,46833693.166704080000000000000000000000,43832.285078194800000000000000000000,2730843159.641109000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
12817,fil,68.287910947459000000000000000000,15554.084733301000000000000000000000,969052054.270919300000000000000000000000,124402.085612774000000000000000000000,7750510472.695682000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
13029,axs,127.501665573234000000000000000000,18898.989832979500000000000000000000,1177446647.315984500000000000000000000000,124975.758320655000000000000000000000,7786251483.856630000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
13120,bcha,192.608886858518000000000000000000,0.424170761123417000000000000000,26426.726771538684000000000000000000,58027.170853690300000000000000000000,3615214272.229593300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
13397,grt,0.770199707181245000000000000000,5360.134696311640000000000000000000,333947617.471109450000000000000000000000,61297.023967007900000000000000000000,3818932969.340748300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
13442,steth,3861.029224718260000000000000000000,269.580235534683000000000000000000,16795413.263785224000000000000000000000,86106.561278536200000000000000000000,5364619103.207219000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
13446,flow,17.281815737158000000000000000000,716.624607856792000000000000000000,44647213.917892540000000000000000000000,18975.893675031600000000000000000000,1182237917.737853800000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
14483,ohm,976.844706447260000000000000000000,8072.658686984880000000000000000000,502943543.010419500000000000000000000000,42888.946287630100000000000000000000,2672071177.326199000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
14495,icp,42.873049915374400000000000000000,6648.648306056260000000000000000000,414224713.930906500000000000000000000000,119555.232649691000000000000000000000,7448541382.186048500000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
15628,mina,4.311837853376100000000000000000,615.464010268743000000000000000000,38344696.824482820000000000000000000000,18361.285304828000000000000000000000,1143946529.081422300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
16646,xec,0.000214343249919631000000000000,4065.737766226220000000000000000000,253303977.832466200000000000000000000000,65102.855904279500000000000000000000,4056044269.700767000000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
16786,mim,1.012058862462530000000000000000,1285.124899527880000000000000000000,80065972.716216730000000000000000000000,27187.834015812300000000000000000000,1693858999.481498700000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
17500,dydx,22.625287376111000000000000000000,5928.895272031310000000000000000000,369382592.510780930000000000000000000000,20502.763053978700000000000000000000,1277365077.814603300000000000000000000000,"2021-10-15 17:22:51","2021-10-15 17:22:51"
1,btc,62094.125761744900000000000000000000,836129.716424420000000000000000000000,51918743764.790040000000000000000000000000,18844762.000000000000000000000000000000,1170149021578.151400000000000000000000000000,"2021-10-15 17:25:53","2021-10-15 17:25:53"
2,ltc,191.223066020927000000000000000000,50043.289488409100000000000000000000,3107394311.024681000000000000000000000000,210731.612696773000000000000000000000,13085195260.768742000000000000000000000000,"2021-10-15 17:25:53","2021-10-15 17:25:53"
